date,municipality,nighborhood,zone,age,sex,schooling
2019-08-09 21:00:00,SOACHA,JUAN PABLO I,URBANA,4.0,FEMENINO,NO REPORTADA
2019-08-24 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,16.0,FEMENINO,SECUNDARIA
2019-08-24 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,37.0,FEMENINO,NO REPORTADA
2019-08-24 11:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,25.0,FEMENINO,SECUNDARIA
2019-08-24 00:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,16.0,FEMENINO,NO REPORTADA
2019-08-24 18:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,7.0,FEMENINO,NO REPORTADA
2019-08-24 21:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,12.0,FEMENINO,SECUNDARIA
2019-08-24 16:32:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-24 11:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,9.0,MASCULINO,NO REPORTADA
2019-08-24 11:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,16.0,FEMENINO,NO REPORTADA
2019-08-24 11:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,37.0,FEMENINO,NO REPORTADA
2019-08-24 18:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,37.0,FEMENINO,SECUNDARIA
2019-08-24 07:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,19.0,FEMENINO,NO REPORTADA
2019-08-24 19:00:00,BOGOTÁ D.C.,GARCES NAVAS E-10,URBANA,40.0,FEMENINO,SECUNDARIA
2019-08-24 00:00:00,BOJACÁ,GAITAN,URBANA,40.0,MASCULINO,NO REPORTADA
2019-08-24 15:30:00,BOJACÁ,GAITAN,URBANA,50.0,MASCULINO,NO REPORTADA
2019-08-24 00:00:00,FACATATIVÁ,LLANO POPULAR,URBANA,33.0,FEMENINO,SECUNDARIA
2019-08-24 03:00:00,FOSCA,VER. ARRAYANAL,URBANA,52.0,FEMENINO,NO REPORTADA
2019-08-24 22:00:00,NEMOCÓN,VER.CASA BLANCA,URBANA,37.0,FEMENINO,NO REPORTADA
2019-08-29 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,4.0,FEMENINO,NO REPORTADA
2019-08-29 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,4.0,MASCULINO,PRIMARIA
2019-08-29 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,6.0,FEMENINO,NO REPORTADA
2019-08-29 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,7.0,FEMENINO,NO REPORTADA
2019-08-29 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,8.0,FEMENINO,NO REPORTADA
2019-08-29 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,8.0,MASCULINO,NO REPORTADA
2019-08-29 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,10.0,FEMENINO,NO REPORTADA
2019-08-29 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-29 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-29 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,MASCULINO,NO REPORTADA
2019-08-29 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,MASCULINO,NO REPORTADA
2019-08-29 10:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,4.0,FEMENINO,NO REPORTADA
2019-08-29 09:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,4.0,FEMENINO,NO REPORTADA
2019-08-29 17:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,3.0,FEMENINO,NO REPORTADA
2019-08-29 22:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,3.0,FEMENINO,NO REPORTADA
2019-08-29 10:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,13.0,FEMENINO,NO REPORTADA
2019-08-29 00:15:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,15.0,FEMENINO,NO REPORTADA
2019-08-29 18:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,16.0,FEMENINO,SECUNDARIA
2019-08-29 09:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,13.0,FEMENINO,NO REPORTADA
2019-08-29 09:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,MASCULINO,NO REPORTADA
2019-08-29 00:00:00,CHÍA,SANTA LUCIA,URBANA,29.0,MASCULINO,TECNICO
2019-08-29 10:00:00,CHOCONTÁ,NARIÑO,URBANA,6.0,FEMENINO,PRIMARIA
2019-08-29 10:00:00,CHOCONTÁ,NARIÑO,URBANA,10.0,FEMENINO,PRIMARIA
2019-08-29 00:00:00,COTA,VER. MOYA,URBANA,21.0,FEMENINO,NO REPORTADA
2019-08-29 15:15:00,CUCUNUBÁ,VER. BUITA,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-29 09:00:00,FACATATIVÁ,LLANO POPULAR,URBANA,13.0,FEMENINO,PRIMARIA
2019-08-29 00:40:00,GACHANCIPÁ,BELEN,URBANA,16.0,FEMENINO,NO REPORTADA
2019-08-29 00:00:00,SAN BERNARDO,VER.EL CARMEN,URBANA,12.0,FEMENINO,NO REPORTADA
2019-08-30 20:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,24.0,FEMENINO,SUPERIOR
2019-08-30 00:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,21.0,MASCULINO,SECUNDARIA
2019-08-30 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-30 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-30 10:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,11.0,MASCULINO,NO REPORTADA
2019-08-30 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-30 17:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,12.0,FEMENINO,NO REPORTADA
2019-08-30 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,11.0,FEMENINO,SECUNDARIA
2019-08-30 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,13.0,FEMENINO,NO REPORTADA
2019-08-30 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-30 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-30 11:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,3.0,MASCULINO,NO REPORTADA
2019-08-30 19:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,3.0,FEMENINO,NO REPORTADA
2019-08-30 19:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,4.0,FEMENINO,NO REPORTADA
2019-08-30 18:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-30 02:35:00,BOGOTÁ D.C.,EL PORVENIR E-5,URBANA,12.0,FEMENINO,SECUNDARIA
2019-08-30 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-30 11:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,14.0,FEMENINO,SECUNDARIA
2019-08-30 19:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,29.0,FEMENINO,PRIMARIA
2019-08-30 18:00:00,CAJICÁ,VER.MANA,URBANA,10.0,MASCULINO,PRIMARIA
2019-08-30 19:00:00,FACATATIVÁ,LLANO POPULAR,URBANA,6.0,FEMENINO,PRIMARIA
2019-08-30 07:30:00,FACATATIVÁ,LLANO POPULAR,URBANA,15.0,FEMENINO,SECUNDARIA
2019-08-30 08:00:00,FUNZA,VER. EL CERRITO,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-30 00:00:00,FUNZA,VER. EL CERRITO,URBANA,5.0,FEMENINO,NO REPORTADA
2019-08-30 09:00:00,GIRARDOT,VER.GUABINAL,URBANA,7.0,FEMENINO,NO REPORTADA
2019-08-30 00:00:00,SOACHA,JUAN PABLO I,URBANA,13.0,FEMENINO,NO REPORTADA
2019-08-30 00:00:00,SOACHA,JUAN PABLO I,URBANA,13.0,FEMENINO,SECUNDARIA
2019-08-31 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,12.0,FEMENINO,NO REPORTADA
2019-08-31 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,28.0,MASCULINO,SUPERIOR
2019-08-31 11:20:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-31 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,7.0,FEMENINO,NO REPORTADA
2019-08-31 10:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,16.0,FEMENINO,NO REPORTADA
2019-08-31 07:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,6.0,FEMENINO,NO REPORTADA
2019-08-31 14:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-31 19:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,1.0,FEMENINO,NO REPORTADA
2019-08-31 19:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,9.0,FEMENINO,NO REPORTADA
2019-08-31 00:20:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,4.0,MASCULINO,NO REPORTADA
2019-08-31 03:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,27.0,MASCULINO,NO REPORTADA
2019-08-31 15:00:00,FUSAGASUGÁ,TIERRA GRATA,URBANA,32.0,FEMENINO,NO REPORTADA
2019-08-31 23:15:00,GUADUAS,DIANA TURBAY,URBANA,71.0,FEMENINO,NO REPORTADA
2019-08-31 18:00:00,LA CALERA,ALTO DE LA VIRGEN,URBANA,28.0,FEMENINO,NO REPORTADA
2019-08-31 00:00:00,MADRID,EL PINAR,URBANA,15.0,FEMENINO,NO REPORTADA
2019-08-31 04:34:00,SIBATÉ,VER.CHUSACA,URBANA,32.0,FEMENINO,TECNICO
2019-08-31 23:00:00,TOCANCIPÁ,VER.ÑA ESMERALDA,URBANA,18.0,FEMENINO,TECNICO
2019-08-10 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,MASCULINO,NO REPORTADA
2019-08-10 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-10 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-10 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-10 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,8.0,FEMENINO,NO REPORTADA
2019-08-10 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-10 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,14.0,FEMENINO,NO REPORTADA
2019-08-10 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-10 10:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,36.0,FEMENINO,TECNICO
2019-08-10 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-10 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,16.0,FEMENINO,NO REPORTADA
2019-08-10 10:00:00,CACHIPAY,EL PROGRESO,URBANA,18.0,MASCULINO,NO REPORTADA
2019-08-10 17:00:00,MOSQUERA,EL PORTAL DEL CERRITO,URBANA,10.0,FEMENINO,NO REPORTADA
2019-08-10 10:39:00,MOSQUERA,EL PORTAL DEL CERRITO,URBANA,5.0,FEMENINO,NO REPORTADA
2019-08-10 10:39:00,MOSQUERA,EL PORTAL DEL CERRITO,URBANA,9.0,MASCULINO,NO REPORTADA
2019-08-10 00:00:00,SOACHA,JUAN PABLO I,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-10 00:00:00,VILLA DE SAN DIEGO DE UBATE,SAN FRANCISCO,URBANA,18.0,FEMENINO,PRIMARIA
2019-08-10 00:00:00,VILLAPINZÓN,BONAIRE,URBANA,13.0,FEMENINO,SECUNDARIA
2019-08-12 05:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,37.0,FEMENINO,NO REPORTADA
2019-08-11 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,22.0,FEMENINO,NO REPORTADA
2019-08-11 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,57.0,MASCULINO,NO REPORTADA
2019-08-11 21:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,15.0,FEMENINO,NO REPORTADA
2019-08-11 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,40.0,FEMENINO,NO REPORTADA
2019-08-11 05:45:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,15.0,FEMENINO,NO REPORTADA
2019-08-11 23:35:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,20.0,FEMENINO,NO REPORTADA
2019-08-11 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,12.0,FEMENINO,NO REPORTADA
2019-08-11 22:57:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,2.0,FEMENINO,NO REPORTADA
2019-08-11 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,11.0,FEMENINO,NO REPORTADA
2019-08-11 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,13.0,FEMENINO,SECUNDARIA
2019-08-11 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,10.0,MASCULINO,NO REPORTADA
2019-08-11 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,13.0,FEMENINO,NO REPORTADA
2019-08-11 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,13.0,FEMENINO,NO REPORTADA
2019-08-11 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,40.0,FEMENINO,NO REPORTADA
2019-08-11 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,40.0,MASCULINO,NO REPORTADA
2019-08-11 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,39.0,MASCULINO,NO REPORTADA
2019-08-11 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,39.0,FEMENINO,NO REPORTADA
2019-08-11 03:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-11 07:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,39.0,FEMENINO,NO REPORTADA
2019-08-11 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,15.0,FEMENINO,NO REPORTADA
2019-08-11 20:00:00,BOGOTÁ D.C.,RAFAEL NUNEZ E-13,URBANA,49.0,MASCULINO,SUPERIOR
2019-08-11 18:30:00,BOGOTÁ D.C.,CHAPINERO CENTRAL E-2,URBANA,24.0,FEMENINO,SECUNDARIA
2019-08-11 00:00:00,CUCUNUBÁ,VER. BUITA,URBANA,14.0,FEMENINO,NO REPORTADA
2019-08-11 08:00:00,FACATATIVÁ,LLANO POPULAR,URBANA,14.0,FEMENINO,PRIMARIA
2019-08-11 08:00:00,FACATATIVÁ,LLANO POPULAR,URBANA,14.0,FEMENINO,NO REPORTADA
2019-08-12 06:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,2.0,MASCULINO,NO REPORTADA
2019-08-12 06:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,19.0,FEMENINO,SECUNDARIA
2019-08-12 03:20:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,23.0,FEMENINO,SUPERIOR
2019-08-12 05:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,43.0,FEMENINO,NO REPORTADA
2019-08-12 15:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,12.0,FEMENINO,SECUNDARIA
2019-08-12 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,12.0,FEMENINO,SECUNDARIA
2019-08-12 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,18.0,FEMENINO,NO REPORTADA
2019-08-12 10:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,8.0,MASCULINO,PRIMARIA
2019-08-12 10:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,13.0,FEMENINO,SECUNDARIA
2019-08-12 10:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,15.0,FEMENINO,SECUNDARIA
2019-08-12 09:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,11.0,FEMENINO,NO REPORTADA
2019-08-12 16:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,9.0,MASCULINO,NO REPORTADA
2019-08-12 00:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,10.0,FEMENINO,NO REPORTADA
2019-08-12 20:00:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,15.0,FEMENINO,SECUNDARIA
2019-08-12 02:30:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,16.0,FEMENINO,NO REPORTADA
2019-08-12 01:20:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,23.0,FEMENINO,NO REPORTADA
2019-08-12 11:35:00,BOGOTÁ D.C.,VILLA MAYOR E-15,URBANA,41.0,FEMENINO,SUPERIOR
2019-08-12 11:00:00,FUNZA,VER. EL CERRITO,URBANA,13.0,FEMENINO,NO REPORTADA
2019-08-12 00:31:00,SOACHA,JUAN PABLO I,URBANA,21.0,FEMENINO,TECNICO
